url,appellation,verbaleDating,processedDating,ID
https://www.deckenmalerei.eu/25496253-99e6-4177-b8fd-1c632fe67586,Die Stiftskirche,1773.1776,,25496253-99e6-4177-b8fd-1c632fe67586
https://www.deckenmalerei.eu/8d21fc0a-b36c-4ba2-bedb-b66df5870c60,Das so genannte Grüne Zimmer,1790,1790,8d21fc0a-b36c-4ba2-bedb-b66df5870c60
https://www.deckenmalerei.eu/a3eabc7a-1a5f-4ccc-a405-8a04c7092c14,Der so genannte Goldene Saal,1790,1790,a3eabc7a-1a5f-4ccc-a405-8a04c7092c14
https://www.deckenmalerei.eu/017ebc40-c807-11e9-8a8f-6315b3a88f02,Festsaal,Juni bis September/Oktober 1751,,017ebc40-c807-11e9-8a8f-6315b3a88f02
https://www.deckenmalerei.eu/7deabc60-c808-11e9-8a8f-6315b3a88f02,Schlafzimmer,Juni bis September/Oktober 1751,,7deabc60-c808-11e9-8a8f-6315b3a88f02
https://www.deckenmalerei.eu/86862240-c805-11e9-8a8f-6315b3a88f02,Treppenhaus,Juni bis September/Oktober 1751,,86862240-c805-11e9-8a8f-6315b3a88f02
https://www.deckenmalerei.eu/cd736990-c807-11e9-8a8f-6315b3a88f02,Audienzzimmer,Juni bis September/Oktober 1751,,cd736990-c807-11e9-8a8f-6315b3a88f02
https://www.deckenmalerei.eu/d662deb0-c80b-11e9-8a8f-6315b3a88f02,Arbeitszimmer,Juni bis September/Oktober 1751,,d662deb0-c80b-11e9-8a8f-6315b3a88f02
https://www.deckenmalerei.eu/11f652c8-0f55-4272-9412-9d6978b0686e,Langhaus,1750-1752,,11f652c8-0f55-4272-9412-9d6978b0686e
https://www.deckenmalerei.eu/da31d8b6-1208-4391-b028-bb82683c8b23,Das Innere der Grotte,1714-1719,,da31d8b6-1208-4391-b028-bb82683c8b23
https://www.deckenmalerei.eu/4eb00a3c-769d-4172-85b6-d8ccc9be361d,Die Spiegelgalerie,1708-1711,,4eb00a3c-769d-4172-85b6-d8ccc9be361d
https://www.deckenmalerei.eu/a1bb628d-ffbb-4db4-89f0-45b0ab8af48d,Das südliche Kabinett,1708-1711,,a1bb628d-ffbb-4db4-89f0-45b0ab8af48d
https://www.deckenmalerei.eu/e79e03fb-55c8-4d92-b8fc-96dae93c2edd,Das nördliche Kabinett,1708-1711,,e79e03fb-55c8-4d92-b8fc-96dae93c2edd
https://www.deckenmalerei.eu/5b602a2c-8276-4f92-be5e-68696ef6686d,Das Innere der Abteikirche,"1070-1129, 1672-1674, 1863-1882, 1938-1940",,5b602a2c-8276-4f92-be5e-68696ef6686d
https://www.deckenmalerei.eu/9abbdb8c-31d4-4520-a4ce-fc58b1922fb0,Kapellenraum,1673-1679,,9abbdb8c-31d4-4520-a4ce-fc58b1922fb0
https://www.deckenmalerei.eu/7af0fa10-bc89-40a5-a1d1-313356a84437,Der gestaltete Innenraum der Schlosskirche,,,7af0fa10-bc89-40a5-a1d1-313356a84437
https://www.deckenmalerei.eu/54ac94bb-220e-49fe-8d87-b55c872a2520,Der Festsaal im 2. OG,1742,1742,54ac94bb-220e-49fe-8d87-b55c872a2520
https://www.deckenmalerei.eu/11e1971e-4b4f-4777-9392-e831e48ef6d6,Vorzimmer,1685/1690,,11e1971e-4b4f-4777-9392-e831e48ef6d6
https://www.deckenmalerei.eu/2319c924-6109-426f-8bb2-95baaa98117c,Kleines Zimmer,1685/1690,,2319c924-6109-426f-8bb2-95baaa98117c
https://www.deckenmalerei.eu/6274a7f6-4cb2-4f19-90a9-09f2b07dc7c1,Kabinett,,,6274a7f6-4cb2-4f19-90a9-09f2b07dc7c1
https://www.deckenmalerei.eu/8d69cb94-8cce-45e2-94a7-0fac0c9c12a4,Schlafgemach,1685/1690,,8d69cb94-8cce-45e2-94a7-0fac0c9c12a4
https://www.deckenmalerei.eu/eea54ff3-7f4f-4130-aa02-c74e581a07ca,Raum,1685/1690,,eea54ff3-7f4f-4130-aa02-c74e581a07ca
https://www.deckenmalerei.eu/0fec8587-834f-4187-9b31-48c971e6c829,Schlafzimmer im Gästeappartement,1680/1684,,0fec8587-834f-4187-9b31-48c971e6c829
https://www.deckenmalerei.eu/8d4abd12-af68-46c1-a283-7dabc13c738f,Vorzimmer,1680/1684,,8d4abd12-af68-46c1-a283-7dabc13c738f
https://www.deckenmalerei.eu/ba619c32-c249-41ff-a938-160449731a9b,Kabinett,1680/1684,,ba619c32-c249-41ff-a938-160449731a9b
https://www.deckenmalerei.eu/39317780-c984-11e9-ad43-878181951032,Vestibül,1685-90,,39317780-c984-11e9-ad43-878181951032
https://www.deckenmalerei.eu/65129550-c989-11e9-b2ea-736429dfecd5,Vorsaal im 1. Obergeschoss,1685-90,,65129550-c989-11e9-b2ea-736429dfecd5
https://www.deckenmalerei.eu/7dd3cb19-5ec1-49db-bb25-de53af0c9127,Großer Saal,1680/1684,,7dd3cb19-5ec1-49db-bb25-de53af0c9127
https://www.deckenmalerei.eu/0d5c51bd-5d20-4635-82fc-15f561b4377c,Nebenkammer,1685/1690,,0d5c51bd-5d20-4635-82fc-15f561b4377c
https://www.deckenmalerei.eu/15dfd86c-178b-4fe8-b45b-f60059ecb380,Großes Schlafgemach im Appartement Kurfürst Friedrichs III.,1685/1690,,15dfd86c-178b-4fe8-b45b-f60059ecb380
https://www.deckenmalerei.eu/4165264a-c766-4217-ba35-0f3c8d22532c,Kleines Schlafgemach im Appartement Kurfürst Friedrichs III.,1685/1690,,4165264a-c766-4217-ba35-0f3c8d22532c
https://www.deckenmalerei.eu/8c7b752d-5c53-4098-80ad-b0aa6045abed,Vorzimmer,1685/1690,,8c7b752d-5c53-4098-80ad-b0aa6045abed
https://www.deckenmalerei.eu/d9ea072b-3f09-4201-9f1e-5e692fbe8f2b,Kabinett,1685/1690,,d9ea072b-3f09-4201-9f1e-5e692fbe8f2b
https://www.deckenmalerei.eu/d9f7467f-665e-4c0e-b014-218ede28d9bf,Kabinett,1685/1690,,d9f7467f-665e-4c0e-b014-218ede28d9bf
https://www.deckenmalerei.eu/bf63ebd0-c989-11e9-b2ea-736429dfecd5,Vorsaal im 2. Obergeschoss,1685-90,,bf63ebd0-c989-11e9-b2ea-736429dfecd5
https://www.deckenmalerei.eu/287c6f6f-9afb-4114-bac0-094bc79b244f,Raum,"1685/1690, Erweiterung: 1890",,287c6f6f-9afb-4114-bac0-094bc79b244f
https://www.deckenmalerei.eu/4da6a335-219b-48d5-a3bd-5dfd8b51f74e,Kabinett,1685/1690,,4da6a335-219b-48d5-a3bd-5dfd8b51f74e
https://www.deckenmalerei.eu/6fe5a4b5-be5f-46b6-a9e4-771b72956e68,Vorzimmer,1685/1690,,6fe5a4b5-be5f-46b6-a9e4-771b72956e68
https://www.deckenmalerei.eu/7e8dc0eb-18c7-4db3-89f9-fcd59b7ab438,Schlafgemach,1685/1690,,7e8dc0eb-18c7-4db3-89f9-fcd59b7ab438
https://www.deckenmalerei.eu/0d1b5e02-57f8-49ca-b676-342e6f24abdc,Kleines Schlafgemach im  Appartement Kurfürstin Sophie Charlottes,1685/1690,,0d1b5e02-57f8-49ca-b676-342e6f24abdc
https://www.deckenmalerei.eu/327df169-c1f3-4200-a753-fabb7fd03aa0,Östliches Kabinett,1680/1684,,327df169-c1f3-4200-a753-fabb7fd03aa0
https://www.deckenmalerei.eu/3459df17-f8e5-4647-b967-6d0e1c619b77,Großes Schlafgemach,1680/1684,,3459df17-f8e5-4647-b967-6d0e1c619b77
https://www.deckenmalerei.eu/3ca49758-89ae-43a5-8693-1e03ee977e4c,Vorzimmer,1680/1684,,3ca49758-89ae-43a5-8693-1e03ee977e4c
https://www.deckenmalerei.eu/be4ad6ae-8c1d-40c6-8b15-d810c2852fe6,Westliches Kabinett,1680/1684,,be4ad6ae-8c1d-40c6-8b15-d810c2852fe6
https://www.deckenmalerei.eu/f4b046d0-c984-11e9-ad43-878181951032,Treppenhaus,1685-90,,f4b046d0-c984-11e9-ad43-878181951032
https://www.deckenmalerei.eu/a717e700-c97c-11e9-9740-43682802c888,Galerie,1684,1684,a717e700-c97c-11e9-9740-43682802c888
https://www.deckenmalerei.eu/b4c69bca-de82-4db8-b0c4-18d3fb7e78a8,Das sog. Cereszimmer neben dem Festsaal,,,b4c69bca-de82-4db8-b0c4-18d3fb7e78a8
https://www.deckenmalerei.eu/ff9f0c26-2a89-4481-954e-95235aa09ea2,Das sog. Bacchuszimmer neben dem Festsaal,,,ff9f0c26-2a89-4481-954e-95235aa09ea2
https://www.deckenmalerei.eu/1c477ce0-c840-11e9-a87f-4db86551f63b,Innenraum,1592-1595,,1c477ce0-c840-11e9-a87f-4db86551f63b
https://www.deckenmalerei.eu/f81436bd-3ed3-48f1-9a87-4f3b668e0e65,Goldener Salon,,,f81436bd-3ed3-48f1-9a87-4f3b668e0e65
https://www.deckenmalerei.eu/23b85936-05cd-4295-bf1e-477e1c7d1279,Ehem. Saal des Studienseminars,1767,1767,23b85936-05cd-4295-bf1e-477e1c7d1279
https://www.deckenmalerei.eu/7bf7bea6-3538-4315-8377-d4603bc78b1d,Ehem. Prälatenkapelle im Prälaturstock,1775-1778,,7bf7bea6-3538-4315-8377-d4603bc78b1d
https://www.deckenmalerei.eu/e3f99f29-6848-4c02-a899-7d87e6853a65,Ehem. Reliquienkapelle,1764,1764,e3f99f29-6848-4c02-a899-7d87e6853a65
https://www.deckenmalerei.eu/5b40be0c-3aef-4de2-81ec-d9b9d5e8388e,Hauptsaal,1706-1710,,5b40be0c-3aef-4de2-81ec-d9b9d5e8388e
https://www.deckenmalerei.eu/957662d5-3e63-4c43-b2df-2f668043b8bd,Vorsaal,1707-1710,,957662d5-3e63-4c43-b2df-2f668043b8bd
https://www.deckenmalerei.eu/24edb0a2-ba64-4e29-ba5b-9d92f1e3a894,Tischbeinzimmer,1763-1775,,24edb0a2-ba64-4e29-ba5b-9d92f1e3a894
https://www.deckenmalerei.eu/771dc03a-34e7-424d-8bfc-bb83cab6e2eb,Kabinett,1706-1710,,771dc03a-34e7-424d-8bfc-bb83cab6e2eb
https://www.deckenmalerei.eu/99f23e55-b87d-41dc-b94a-f03e429d1908,Gemach der Fürstin,1707-1710,,99f23e55-b87d-41dc-b94a-f03e429d1908
https://www.deckenmalerei.eu/ee109ab2-6621-4fa7-889c-d759eb763206,Schlafzimmer,1775,1775,ee109ab2-6621-4fa7-889c-d759eb763206
https://www.deckenmalerei.eu/9597dd58-0170-46fe-bfb4-09287e03611f,Winterung,1708-1709,,9597dd58-0170-46fe-bfb4-09287e03611f
https://www.deckenmalerei.eu/15685f4a-3727-4110-8967-1d8287431997,Großer Saal (Rittersaal),1601-1605,,15685f4a-3727-4110-8967-1d8287431997
https://www.deckenmalerei.eu/8e5ca59c-34f0-40f3-9dbb-0a68ce705ffc,Durchgang,,,8e5ca59c-34f0-40f3-9dbb-0a68ce705ffc
https://www.deckenmalerei.eu/8e6c7ff1-2c27-4194-b88e-61b3d5373f8b,Tafelstube,1602-1604,,8e6c7ff1-2c27-4194-b88e-61b3d5373f8b
https://www.deckenmalerei.eu/72172cb6-d6be-4da5-a1c8-da5d22fcedd1,Audienzzimmer,,,72172cb6-d6be-4da5-a1c8-da5d22fcedd1
https://www.deckenmalerei.eu/8850dfb9-71a8-46d5-b046-1113efb032ae,Schlafzimmer,,,8850dfb9-71a8-46d5-b046-1113efb032ae
https://www.deckenmalerei.eu/9740faf4-5861-4963-8011-0a5360dd67ae,"Garderobe, ""finstere Kammer""",,,9740faf4-5861-4963-8011-0a5360dd67ae
https://www.deckenmalerei.eu/fe4e6516-57ba-4014-8526-43424f215d6d,Audienzzimmer,,,fe4e6516-57ba-4014-8526-43424f215d6d
https://www.deckenmalerei.eu/97b2c7da-9f58-468a-8f32-d24d15343711,Vorzimmer,,,97b2c7da-9f58-468a-8f32-d24d15343711
https://www.deckenmalerei.eu/f9592570-1c43-4422-81b0-bdc6c8dbb092,Audienzzimmer,,,f9592570-1c43-4422-81b0-bdc6c8dbb092
https://www.deckenmalerei.eu/720f4f52-c818-442a-a5e7-070625faef17,Vorzimmer,,,720f4f52-c818-442a-a5e7-070625faef17
https://www.deckenmalerei.eu/7b9aeba0-1d16-4ac7-b33b-b697ef83f705,Schlafzimmer,,,7b9aeba0-1d16-4ac7-b33b-b697ef83f705
https://www.deckenmalerei.eu/d2f85145-e43c-4af8-beef-fd942e38994c,Audienzzimmer,,,d2f85145-e43c-4af8-beef-fd942e38994c
https://www.deckenmalerei.eu/252c804a-bb75-427e-a493-e70a39e9cd64,Audienzzimmer,,,252c804a-bb75-427e-a493-e70a39e9cd64
https://www.deckenmalerei.eu/4ec030e8-20ab-4824-afda-8c65804f7c56,Vorzimmer,,,4ec030e8-20ab-4824-afda-8c65804f7c56
https://www.deckenmalerei.eu/b9d31aec-4056-40f3-af8d-7c5c81b9a937,Schlafzimmer,,,b9d31aec-4056-40f3-af8d-7c5c81b9a937
https://www.deckenmalerei.eu/55e4c184-b29b-4359-b381-c1fb81e17002,Schlafzimmer,,,55e4c184-b29b-4359-b381-c1fb81e17002
https://www.deckenmalerei.eu/e8d8c527-c725-4db6-97ed-1603a9ab71a2,Audienzzimmer,,,e8d8c527-c725-4db6-97ed-1603a9ab71a2
https://www.deckenmalerei.eu/29f61f7f-968c-4816-afb9-1be8e1919541,Stube mit Reliefs männlicher Helden,1595-1605,,29f61f7f-968c-4816-afb9-1be8e1919541
https://www.deckenmalerei.eu/d9452391-7a4e-4f51-bb42-c1aa78da47e0,Kammer mit Reliefs weiblicher Helden,1595-1605,,d9452391-7a4e-4f51-bb42-c1aa78da47e0
https://www.deckenmalerei.eu/27427fc2-253c-4a79-8572-36b04fdf3984,Chorapsis,,,27427fc2-253c-4a79-8572-36b04fdf3984
https://www.deckenmalerei.eu/75e68cf4-3c37-4723-8825-85463c5fdea4,Hauptraum,,,75e68cf4-3c37-4723-8825-85463c5fdea4
https://www.deckenmalerei.eu/aa5a132d-cbc4-445d-8d19-c2bb4fe69f69,Der ehemalige Innenraum des Pavillons,,,aa5a132d-cbc4-445d-8d19-c2bb4fe69f69
https://www.deckenmalerei.eu/05805d33-3193-4fa5-bda4-b3793ee3e6e3,Der Festsaal,"1767-1775, 1804, 1871",,05805d33-3193-4fa5-bda4-b3793ee3e6e3
https://www.deckenmalerei.eu/281e9e90-d945-41a8-9e20-2143a6848a03,Das Musikzimmer,"1779, 1783-1785",,281e9e90-d945-41a8-9e20-2143a6848a03
https://www.deckenmalerei.eu/96419a3c-19b4-4528-8229-8167e61c70ac,Das Malzimmer,"1779, 1783-1785",,96419a3c-19b4-4528-8229-8167e61c70ac
https://www.deckenmalerei.eu/ae9dff9b-935b-4cf3-b9ee-edd9ac813a2d,Der Grüne Salon,"1779, 1783-85",,ae9dff9b-935b-4cf3-b9ee-edd9ac813a2d
https://www.deckenmalerei.eu/79ea8810-cb01-11e9-b810-4983cc384b82,Rittersaal,"ca. 1600, 1652-58",,79ea8810-cb01-11e9-b810-4983cc384b82
https://www.deckenmalerei.eu/57773850-cb1a-11e9-a75d-a1e66c97f037,Die Wandgestaltung,"ca. 1600, 1656/57",,57773850-cb1a-11e9-a75d-a1e66c97f037
https://www.deckenmalerei.eu/f1fd4260-cb11-11e9-99c8-4d33028b27a9,Kamin,1655,1655,f1fd4260-cb11-11e9-99c8-4d33028b27a9
https://www.deckenmalerei.eu/08c8e130-cafd-11e9-8011-4f35d9d770d6,Charlottenzimmer,1667,1667,08c8e130-cafd-11e9-8011-4f35d9d770d6
https://www.deckenmalerei.eu/0f242643-babe-4edb-b889-fd5a555bb229,Das Kabinett des Gastgemachs,1737-1747,,0f242643-babe-4edb-b889-fd5a555bb229
https://www.deckenmalerei.eu/2765ae22-8f59-4164-ba8f-e6fb2946cfe1,Das Kabinett nördlich des Salons,1737-1747,,2765ae22-8f59-4164-ba8f-e6fb2946cfe1
https://www.deckenmalerei.eu/2a742ec3-3f2a-4484-837e-2545a05f8800,Der Salon,1737-1747,,2a742ec3-3f2a-4484-837e-2545a05f8800
https://www.deckenmalerei.eu/9720672a-af9a-456d-8ef0-f9090693ce54,Das chinesische Kabinett südlich des Salons,1737-1747,,9720672a-af9a-456d-8ef0-f9090693ce54
https://www.deckenmalerei.eu/b1b29cd9-1410-4d08-96a5-26602ea80cc8,Das Schlafzimmer des Gastgemachs,1737-1747,,b1b29cd9-1410-4d08-96a5-26602ea80cc8
https://www.deckenmalerei.eu/b22d1590-7e0a-437f-8d8d-5129b44924a0,Vorzimmer im ersten Obergeschoss,1737-1747,,b22d1590-7e0a-437f-8d8d-5129b44924a0
https://www.deckenmalerei.eu/d6fe4fdb-6c9e-4b89-88e9-04785c3aef1c,Das Schlafzimmer des Clemens August,1737-1747,,d6fe4fdb-6c9e-4b89-88e9-04785c3aef1c
https://www.deckenmalerei.eu/e2b77e9a-d08a-4483-bedc-7b5167c74105,Das Treppenhaus und Vestibül,1737-1747,,e2b77e9a-d08a-4483-bedc-7b5167c74105
https://www.deckenmalerei.eu/f5ce3888-e4a9-4d01-9f0f-77821daf2afd,Das Kabinett am Schlafzimmer des Clemens August,1737-1747,,f5ce3888-e4a9-4d01-9f0f-77821daf2afd
https://www.deckenmalerei.eu/76c08ba9-082e-4ab7-a8f9-2214ee63aa8c,Der Innenraum,1740-1742,,76c08ba9-082e-4ab7-a8f9-2214ee63aa8c
https://www.deckenmalerei.eu/55b6b5bf-1ce4-43ec-808f-943292a46c87,Grafenloge,um 1712,1712,55b6b5bf-1ce4-43ec-808f-943292a46c87
https://www.deckenmalerei.eu/5aaed552-b15d-416b-8938-553e9566bf33,Kirchenraum,"1707-1713, malerische Gestaltung ab 1712",,5aaed552-b15d-416b-8938-553e9566bf33
https://www.deckenmalerei.eu/782cf886-61f0-4642-a311-b72943caf9ee,Mittelsaal,um 1713,1713,782cf886-61f0-4642-a311-b72943caf9ee
https://www.deckenmalerei.eu/7cd729dc-8120-46db-8113-b35c2f49129e,Nordsaal,um 1713,1713,7cd729dc-8120-46db-8113-b35c2f49129e
https://www.deckenmalerei.eu/3681e3a8-bfb3-4a5c-9532-704822648656,Langer Gang im Westflügel,,,3681e3a8-bfb3-4a5c-9532-704822648656
https://www.deckenmalerei.eu/0561ddb1-512e-46b9-9c2b-97758e64366e,Langer Gang im Nordflügel,"1570-73, 1702-21, 1590 geschlossen, barockisiert",,0561ddb1-512e-46b9-9c2b-97758e64366e
https://www.deckenmalerei.eu/5c7caa94-5386-4682-9e52-354d33d42b81,Großes Kabinett der Fürstin,um 1710,1710,5c7caa94-5386-4682-9e52-354d33d42b81
https://www.deckenmalerei.eu/6cf3d928-41c4-4182-afab-39bb7335942e,Kanzlei,,,6cf3d928-41c4-4182-afab-39bb7335942e
https://www.deckenmalerei.eu/b1144be0-6153-4c06-953a-cf3d29a11040,Versteckter Durchgang,,,b1144be0-6153-4c06-953a-cf3d29a11040
https://www.deckenmalerei.eu/d8023287-8aed-4f97-9b08-8493a39aa889,Langer Gang im Ostflügel,1533-39,,d8023287-8aed-4f97-9b08-8493a39aa889
https://www.deckenmalerei.eu/4232d0e3-b442-43ce-a42a-43f9c4e58e6c,sog. Salon des Herzogs,1533-39,,4232d0e3-b442-43ce-a42a-43f9c4e58e6c
https://www.deckenmalerei.eu/f93c9d7a-a7ec-4cbe-a3dc-55126f8b00d4,sog. Vorzimmer des Herzogs,1533-39,,f93c9d7a-a7ec-4cbe-a3dc-55126f8b00d4
https://www.deckenmalerei.eu/57f74faa-6d9b-4d42-8300-bce688e4e888,Südwestliches Treppenhaus,,,57f74faa-6d9b-4d42-8300-bce688e4e888
https://www.deckenmalerei.eu/87513be8-aa83-4f7f-a192-5555855f20fd,sog. Kurfürstliches Gemach,um 1699-1710,,87513be8-aa83-4f7f-a192-5555855f20fd
https://www.deckenmalerei.eu/12eb95e0-c5c1-11e9-bae7-59743fb301a8,Sommerspeisesaal,1766,1766,12eb95e0-c5c1-11e9-bae7-59743fb301a8
https://www.deckenmalerei.eu/9d68cce0-c5be-11e9-bae7-59743fb301a8,Herrschaftsloge,1763-1766,,9d68cce0-c5be-11e9-bae7-59743fb301a8
https://www.deckenmalerei.eu/af9fff60-c5bd-11e9-b6fd-d99e1ba53a95,Kapellenraum,,,af9fff60-c5bd-11e9-b6fd-d99e1ba53a95
https://www.deckenmalerei.eu/cabe0660-c5be-11e9-bae7-59743fb301a8,Vestibül der Herrschaftsloge,,,cabe0660-c5be-11e9-bae7-59743fb301a8
https://www.deckenmalerei.eu/2a679b20-c5bb-11e9-b6fd-d99e1ba53a95,Loggia-Zimmer,,,2a679b20-c5bb-11e9-b6fd-d99e1ba53a95
https://www.deckenmalerei.eu/3ea4f3e7-d6f3-4fae-9d5b-83d48b75fe83,Kabinett,,,3ea4f3e7-d6f3-4fae-9d5b-83d48b75fe83
https://www.deckenmalerei.eu/ebf85bc0-c5b7-11e9-b6fd-d99e1ba53a95,Saal,1763-1769,,ebf85bc0-c5b7-11e9-b6fd-d99e1ba53a95
https://www.deckenmalerei.eu/4fa03880-c5ba-11e9-b6fd-d99e1ba53a95,Palmenzimmer,1767-1769,,4fa03880-c5ba-11e9-b6fd-d99e1ba53a95
https://www.deckenmalerei.eu/099b5a44-9351-43d7-b481-442c611c89e4,Zentralraum,1742,1742,099b5a44-9351-43d7-b481-442c611c89e4
https://www.deckenmalerei.eu/e720f170-c7d8-11e9-b2e6-b34e9dc356bb,Schlosskirche Mariä Verkündigung,1750-1760,,e720f170-c7d8-11e9-b2e6-b34e9dc356bb
https://www.deckenmalerei.eu/3a8df0f9-83e7-4c85-9711-5d4e0b934064,Langhaus,"12. Jahrhundert, Umbau ab 1720",,3a8df0f9-83e7-4c85-9711-5d4e0b934064
https://www.deckenmalerei.eu/585cccbf-9702-454c-aa8b-e0b509ead056,Das so genannte Perseus-Zimmer,,,585cccbf-9702-454c-aa8b-e0b509ead056
https://www.deckenmalerei.eu/f5db2a68-c7aa-4e43-ac8c-48c070cec504,Der Innenraum des Pavillons,1740-1760,,f5db2a68-c7aa-4e43-ac8c-48c070cec504
https://www.deckenmalerei.eu/0e3e46f4-0016-40a2-85c3-0e2cb11e7695,Schlafzimmer mit Alkoven,,,0e3e46f4-0016-40a2-85c3-0e2cb11e7695
https://www.deckenmalerei.eu/d09e1559-f4f2-4caa-8213-059a085d28d7,Spiegelkabinett,,,d09e1559-f4f2-4caa-8213-059a085d28d7
https://www.deckenmalerei.eu/ee7f3a0f-8c0e-4dd6-9a37-4501caa3b1cd,Empfangszimmer,,,ee7f3a0f-8c0e-4dd6-9a37-4501caa3b1cd
https://www.deckenmalerei.eu/55d3afe1-c789-48a2-943e-8db89a8b27bf,Raum 2,,,55d3afe1-c789-48a2-943e-8db89a8b27bf
https://www.deckenmalerei.eu/5e3e6e95-79be-4ea7-b656-c176d3a5f307,Raum 4 - Privates Schlafzimmer der Markgräfin,,,5e3e6e95-79be-4ea7-b656-c176d3a5f307
https://www.deckenmalerei.eu/bb805026-5358-4734-8564-00363d94db32,Raum 3,,,bb805026-5358-4734-8564-00363d94db32
https://www.deckenmalerei.eu/fd340d60-9886-4988-92e2-d5f1f766f92b,Raum 1,,,fd340d60-9886-4988-92e2-d5f1f766f92b
https://www.deckenmalerei.eu/493812a1-7428-43ca-8945-535826962a97,Florentiner Kabinett,,,493812a1-7428-43ca-8945-535826962a97
https://www.deckenmalerei.eu/cd884a8f-22a2-4be4-9935-f0d7c0aa1373,Speise- und Empfangszimmer,,,cd884a8f-22a2-4be4-9935-f0d7c0aa1373
https://www.deckenmalerei.eu/e0c8213f-dbce-4827-b2e7-cbf6d8e99aef,Prunkschlafzimmer des Erbprinzen,,,e0c8213f-dbce-4827-b2e7-cbf6d8e99aef
https://www.deckenmalerei.eu/d158008f-e14b-43e7-a369-abb6a12800d3,Sala terrena,,,d158008f-e14b-43e7-a369-abb6a12800d3
https://www.deckenmalerei.eu/0df38d1e-c41a-425a-b755-597fc9ecfe40,Raum 1,,,0df38d1e-c41a-425a-b755-597fc9ecfe40
https://www.deckenmalerei.eu/aed60aa7-4f2f-473d-bc44-72ff20ea3bc1,Raum 2,,,aed60aa7-4f2f-473d-bc44-72ff20ea3bc1
https://www.deckenmalerei.eu/b3987eeb-ba74-4285-acb8-40736bcdcde4,Raum 3,,,b3987eeb-ba74-4285-acb8-40736bcdcde4
https://www.deckenmalerei.eu/e63ee3ab-2a5e-4fce-85c5-c3fa81812a14,Raum 4 - Privates Schlafzimmer des Erbprinzen,,,e63ee3ab-2a5e-4fce-85c5-c3fa81812a14
https://www.deckenmalerei.eu/a36b7fee-d119-41e7-bcb0-b6dc821a4284,Das Langhaus,1748-1753,,a36b7fee-d119-41e7-bcb0-b6dc821a4284
https://www.deckenmalerei.eu/da8b0f91-350e-471d-8dbf-6d084d948c38,Der Chor,1763-1767,,da8b0f91-350e-471d-8dbf-6d084d948c38
https://www.deckenmalerei.eu/9971a1a0-a59e-46ed-9801-80c24f7e9044,Das Treppenhaus des Landkomturs Johann Franz von Reinach,"1710, um 1727",,9971a1a0-a59e-46ed-9801-80c24f7e9044
https://www.deckenmalerei.eu/d1f3a294-772e-475c-83c7-1ab87687a863,Die Durchfahrt,1731-1732,,d1f3a294-772e-475c-83c7-1ab87687a863
https://www.deckenmalerei.eu/0fc65cd4-ab0f-400b-a209-9bf5dc53ccb2,Das Treppenhaus zur Wohnung des Kastellans,1729-1731,,0fc65cd4-ab0f-400b-a209-9bf5dc53ccb2
https://www.deckenmalerei.eu/bf29e3da-c003-4071-8add-b55069ad6bbf,Die Durchfahrt mit Zugang zu Pferdestallung und Remise,1729-1731,,bf29e3da-c003-4071-8add-b55069ad6bbf
https://www.deckenmalerei.eu/d9357932-0ae4-4125-ac33-9e620d78835f,Die Pferdestallung,1729-1731,,d9357932-0ae4-4125-ac33-9e620d78835f
https://www.deckenmalerei.eu/f81f611d-a001-4507-b25e-e77a77e98532,Die Wagenremise,1729-1731,,f81f611d-a001-4507-b25e-e77a77e98532
https://www.deckenmalerei.eu/9d83cd90-c57f-11e9-a249-1d82ad4f6e4d,Fassade,"Erste Erwähnung 1280, Umbau Ende des 18. Jahrhunderts",,9d83cd90-c57f-11e9-a249-1d82ad4f6e4d
https://www.deckenmalerei.eu/4b28fc21-4a9c-4083-9b69-07a3ce18c412,Erkerzimmer,,,4b28fc21-4a9c-4083-9b69-07a3ce18c412
https://www.deckenmalerei.eu/93ba1f61-e8dd-4017-8714-46bd650577f5,Kapellenraum,,,93ba1f61-e8dd-4017-8714-46bd650577f5
https://www.deckenmalerei.eu/14a64ab8-006e-4fc0-84fd-58b1182035bb,Bibliotheksinnenraum,"Datierung: 1755-1758, Zerstörung: 1943, Wiederherstellung: um 1960",,14a64ab8-006e-4fc0-84fd-58b1182035bb
https://www.deckenmalerei.eu/69975511-6a2c-4c03-9dd8-3f8daca5518b,Rittersaal,"Außenbau: ab 1720, Ausstattung: 1729,  Innenausbau: 1736-1730, Zerstörung: 1940/1943, Rekonstruktion: 1953/1960",,69975511-6a2c-4c03-9dd8-3f8daca5518b
https://www.deckenmalerei.eu/7430f064-80a8-4b74-b447-55c655cfab4e,Das Treppenhaus,"Datierung: 1720-1725,  Umbau: 1725-1736, Zerstörung: 1943/1948, Rekonstruktion: 1957-1964",,7430f064-80a8-4b74-b447-55c655cfab4e
https://www.deckenmalerei.eu/3158b1ed-0290-472b-bc1e-9a8f1a6c6bc9,Erstes Malereikabinett,"Datierung: 1750-1756, Zerstörung: 1943, Teilrekonstruktion: um 1960",,3158b1ed-0290-472b-bc1e-9a8f1a6c6bc9
https://www.deckenmalerei.eu/852211e9-d09c-48c9-bfb1-59d5f8ed2add,Zweites Malereikabinett,"Datierung: 1750-1756, Zerstörung: 1943, Teilrekonstruktion: um 1960",,852211e9-d09c-48c9-bfb1-59d5f8ed2add
